InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
539412,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-08-06 09:28:15,1.68,12697.0
539412,22630,DOORMAT KEEP CALM AND COME IN,2,2023-08-06 09:28:15,6.67,12697.0
539412,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-08-06 09:28:15,2.13,12697.0
539412,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-08-06 09:28:15,1.86,12697.0
539412,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-08-06 09:28:15,7.82,12697.0
539413,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-08-27 04:13:12,2.08,
539413,20725,LUNCH BAG RED RETROSPOT,1,2023-08-27 04:13:12,1.65,
539413,85099F,JUMBO BAG STRAWBERRY,2,2023-08-27 04:13:12,1.92,
539413,22632,HAND WARMER RED POLKA DOT,1,2023-08-27 04:13:12,1.77,
539413,22386,JUMBO BAG PINK POLKADOT,6,2023-08-27 04:13:12,1.98,
539414,20725,LUNCH BAG RED RETROSPOT,1,2023-01-31 00:45:00,1.6,12486.0
539414,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-01-31 00:45:00,1.91,12486.0
539414,22382,LUNCH BAG SPACEBOY DESIGN,6,2023-01-31 00:45:00,1.65,12486.0
539414,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-01-31 00:45:00,2.49,12486.0
539414,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-01-31 00:45:00,2.48,12486.0
539415,47566,PARTY BUNTING,1,2023-08-30 01:49:18,4.71,12765.0
539415,22633,HAND WARMER UNION JACK,3,2023-08-30 01:49:18,1.78,12765.0
539415,22630,DOORMAT KEEP CALM AND COME IN,3,2023-08-30 01:49:18,6.62,12765.0
539415,20727,LUNCH BAG BLACK SKULL.,24,2023-08-30 01:49:18,1.7,12765.0
539415,71053,WHITE METAL LANTERN,2,2023-08-30 01:49:18,3.51,12765.0
539416,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2023-05-15 06:10:18,2.05,13021.0
539417,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2023-06-18 04:57:51,4.27,
539417,85099F,JUMBO BAG STRAWBERRY,1,2023-06-18 04:57:51,1.86,
539417,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2023-06-18 04:57:51,1.63,
539417,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-06-18 04:57:51,3.52,
539417,22383,LUNCH BAG SUKI DESIGN,1,2023-06-18 04:57:51,1.7,
539417,22384,LUNCH BAG PINK POLKADOT,6,2023-06-18 04:57:51,1.65,
539418,20728,LUNCH BAG CARS BLUE,4,2023-05-31 14:41:10,1.58,12692.0
539418,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-05-31 14:41:10,4.42,12692.0
539419,20726,LUNCH BAG WOODLAND,1,2023-10-11 06:34:08,1.71,12877.0
539419,85099F,JUMBO BAG STRAWBERRY,4,2023-10-11 06:34:08,2.04,12877.0
539419,22383,LUNCH BAG SUKI DESIGN,6,2023-10-11 06:34:08,1.58,12877.0
539419,21931,JUMBO STORAGE BAG SUKI,6,2023-10-11 06:34:08,1.92,12877.0
539419,22310,IVORY KNITTED MUG COSY,3,2023-10-11 06:34:08,1.67,12877.0
539419,71053,WHITE METAL LANTERN,1,2023-10-11 06:34:08,3.25,12877.0
539420,22632,HAND WARMER RED POLKA DOT,1,2023-10-08 17:27:03,1.87,12878.0
539420,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-10-08 17:27:03,2.04,12878.0
539420,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-10-08 17:27:03,4.41,12878.0
539420,22384,LUNCH BAG PINK POLKADOT,1,2023-10-08 17:27:03,1.62,12878.0
539420,47566,PARTY BUNTING,1,2023-10-08 17:27:03,4.83,12878.0
539420,21931,JUMBO STORAGE BAG SUKI,6,2023-10-08 17:27:03,1.95,12878.0
539421,22386,JUMBO BAG PINK POLKADOT,4,2023-02-13 07:50:33,2.04,13020.0
539421,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-02-13 07:50:33,2.58,13020.0
539421,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-02-13 07:50:33,4.4,13020.0
539421,22745,POPPY'S PLAYHOUSE BEDROOM,2,2023-02-13 07:50:33,2.1,13020.0
539422,20727,LUNCH BAG BLACK SKULL.,2,2023-07-23 03:23:52,1.71,12877.0
539422,85099F,JUMBO BAG STRAWBERRY,1,2023-07-23 03:23:52,1.94,12877.0
539422,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-07-23 03:23:52,1.69,12877.0
539422,85099B,JUMBO BAG RED RETROSPOT,3,2023-07-23 03:23:52,2.01,12877.0
539422,22310,IVORY KNITTED MUG COSY,24,2023-07-23 03:23:52,1.66,12877.0
539422,22384,LUNCH BAG PINK POLKADOT,24,2023-07-23 03:23:52,1.62,12877.0
539423,20728,LUNCH BAG CARS BLUE,2,2023-07-05 13:59:33,1.6,13008.0
539423,84406B,CREAM CUPID HEARTS COAT HANGER,3,2023-07-05 13:59:33,2.76,13008.0
539423,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-07-05 13:59:33,4.29,13008.0
539423,22386,JUMBO BAG PINK POLKADOT,1,2023-07-05 13:59:33,1.91,13008.0
539424,20725,LUNCH BAG RED RETROSPOT,6,2023-11-15 22:53:33,1.58,12940.0
539424,22632,HAND WARMER RED POLKA DOT,2,2023-11-15 22:53:33,1.77,12940.0
539424,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-11-15 22:53:33,7.87,12940.0
539424,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-11-15 22:53:33,1.64,12940.0
539425,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-06-24 20:23:13,8.03,12877.0
539425,21931,JUMBO STORAGE BAG SUKI,3,2023-06-24 20:23:13,1.85,12877.0
539425,20728,LUNCH BAG CARS BLUE,2,2023-06-24 20:23:13,1.64,12877.0
539426,85099F,JUMBO BAG STRAWBERRY,4,2023-01-30 01:58:08,2.0,12396.0
539426,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-01-30 01:58:08,2.56,12396.0
539426,22633,HAND WARMER UNION JACK,1,2023-01-30 01:58:08,1.86,12396.0
539426,20727,LUNCH BAG BLACK SKULL.,6,2023-01-30 01:58:08,1.6,12396.0
539426,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-01-30 01:58:08,2.12,12396.0
C539427,22748,POPPY'S PLAYHOUSE KITCHEN,-5,2023-12-06 04:44:13,2.1,12348.0
539428,20726,LUNCH BAG WOODLAND,4,2023-05-22 03:55:36,1.71,12509.0
539428,20727,LUNCH BAG BLACK SKULL.,1,2023-05-22 03:55:36,1.7,12509.0
539428,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-05-22 03:55:36,1.77,12509.0
539428,84406B,CREAM CUPID HEARTS COAT HANGER,3,2023-05-22 03:55:36,2.71,12509.0
539428,85099F,JUMBO BAG STRAWBERRY,1,2023-05-22 03:55:36,2.02,12509.0
539428,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-05-22 03:55:36,7.87,12509.0
539429,47566,PARTY BUNTING,1,2023-06-26 02:29:01,4.48,12878.0
539429,22382,LUNCH BAG SPACEBOY DESIGN,2,2023-06-26 02:29:01,1.61,12878.0
539430,20726,LUNCH BAG WOODLAND,3,2023-06-18 10:04:13,1.67,13112.0
539431,47566,PARTY BUNTING,1,2023-06-29 14:05:13,4.43,12572.0
539432,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-04-20 10:21:15,2.44,12581.0
539433,22384,LUNCH BAG PINK POLKADOT,1,2023-12-02 08:27:55,1.67,12767.0
539433,22383,LUNCH BAG SUKI DESIGN,1,2023-12-02 08:27:55,1.7,12767.0
539433,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-12-02 08:27:55,1.71,12767.0
539433,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2023-12-02 08:27:55,2.63,12767.0
539433,22633,HAND WARMER UNION JACK,2,2023-12-02 08:27:55,1.82,12767.0
539434,22382,LUNCH BAG SPACEBOY DESIGN,3,2023-09-21 11:35:01,1.57,
539434,22630,DOORMAT KEEP CALM AND COME IN,3,2023-09-21 11:35:01,7.06,
539434,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-09-21 11:35:01,1.93,
539434,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-09-21 11:35:01,2.48,
539434,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-09-21 11:35:01,2.54,
539434,20725,LUNCH BAG RED RETROSPOT,1,2023-09-21 11:35:01,1.6,
539435,85099F,JUMBO BAG STRAWBERRY,12,2023-11-01 11:51:28,1.85,12969.0
539435,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-11-01 11:51:28,1.65,12969.0
539435,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-11-01 11:51:28,3.39,12969.0
539435,22383,LUNCH BAG SUKI DESIGN,3,2023-11-01 11:51:28,1.67,12969.0
539436,20725,LUNCH BAG RED RETROSPOT,2,2023-06-16 05:56:27,1.57,12783.0
539436,22749,POPPY'S PLAYHOUSE LIVINGROOM,2,2023-06-16 05:56:27,2.07,12783.0
539436,22630,DOORMAT KEEP CALM AND COME IN,1,2023-06-16 05:56:27,6.86,12783.0
539436,22633,HAND WARMER UNION JACK,2,2023-06-16 05:56:27,1.78,12783.0
539437,22384,LUNCH BAG PINK POLKADOT,1,2023-09-22 06:52:58,1.72,
539437,47566,PARTY BUNTING,2,2023-09-22 06:52:58,4.43,
539437,22386,JUMBO BAG PINK POLKADOT,24,2023-09-22 06:52:58,1.96,
539437,85099B,JUMBO BAG RED RETROSPOT,4,2023-09-22 06:52:58,1.98,
539437,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-09-22 06:52:58,4.4,
539438,20726,LUNCH BAG WOODLAND,1,2023-05-13 21:51:59,1.67,
539439,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2023-11-13 01:22:48,1.94,12881.0
539439,22630,DOORMAT KEEP CALM AND COME IN,4,2023-11-13 01:22:48,6.78,12881.0
539439,22310,IVORY KNITTED MUG COSY,1,2023-11-13 01:22:48,1.72,12881.0
539439,22386,JUMBO BAG PINK POLKADOT,1,2023-11-13 01:22:48,1.93,12881.0
539439,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-11-13 01:22:48,4.4,12881.0
539440,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,24,2023-09-27 05:59:55,4.23,13094.0
539440,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-09-27 05:59:55,7.3,13094.0
539440,22386,JUMBO BAG PINK POLKADOT,1,2023-09-27 05:59:55,1.96,13094.0
539440,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-09-27 05:59:55,1.71,13094.0
539440,20725,LUNCH BAG RED RETROSPOT,6,2023-09-27 05:59:55,1.64,13094.0
539440,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-09-27 05:59:55,3.53,13094.0
539441,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-06-25 01:01:09,2.5,12747.0
539441,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-06-25 01:01:09,2.53,12747.0
539441,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2023-06-25 01:01:09,3.35,12747.0
539441,47566,PARTY BUNTING,2,2023-06-25 01:01:09,4.71,12747.0
539441,22310,IVORY KNITTED MUG COSY,1,2023-06-25 01:01:09,1.6,12747.0
539442,22310,IVORY KNITTED MUG COSY,4,2023-06-19 14:18:07,1.64,
539442,22745,POPPY'S PLAYHOUSE BEDROOM,4,2023-06-19 14:18:07,2.06,
539443,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-10-06 11:02:27,4.12,12724.0
539443,22748,POPPY'S PLAYHOUSE KITCHEN,6,2023-10-06 11:02:27,2.01,12724.0
539443,20726,LUNCH BAG WOODLAND,1,2023-10-06 11:02:27,1.71,12724.0
539443,85099F,JUMBO BAG STRAWBERRY,1,2023-10-06 11:02:27,1.93,12724.0
539443,20728,LUNCH BAG CARS BLUE,1,2023-10-06 11:02:27,1.63,12724.0
539444,20727,LUNCH BAG BLACK SKULL.,1,2023-09-23 10:46:24,1.57,12496.0
539444,20726,LUNCH BAG WOODLAND,2,2023-09-23 10:46:24,1.59,12496.0
539444,22745,POPPY'S PLAYHOUSE BEDROOM,24,2023-09-23 10:46:24,2.14,12496.0
539445,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-03-08 20:10:33,2.65,12877.0
539445,47566,PARTY BUNTING,1,2023-03-08 20:10:33,4.72,12877.0
539445,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2023-03-08 20:10:33,4.4,12877.0
539445,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-03-08 20:10:33,1.86,12877.0
539445,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-03-08 20:10:33,3.44,12877.0
539445,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-03-08 20:10:33,4.1,12877.0
539446,20726,LUNCH BAG WOODLAND,2,2023-08-03 09:30:11,1.63,13008.0
539447,71053,WHITE METAL LANTERN,4,2023-11-21 17:32:31,3.29,12791.0
539447,22632,HAND WARMER RED POLKA DOT,3,2023-11-21 17:32:31,1.92,12791.0
539447,22383,LUNCH BAG SUKI DESIGN,6,2023-11-21 17:32:31,1.65,12791.0
539447,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2023-11-21 17:32:31,3.54,12791.0
539447,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-11-21 17:32:31,4.43,12791.0
539447,20726,LUNCH BAG WOODLAND,6,2023-11-21 17:32:31,1.58,12791.0
539448,85099B,JUMBO BAG RED RETROSPOT,3,2023-10-25 12:36:31,1.95,12436.0
539448,22632,HAND WARMER RED POLKA DOT,3,2023-10-25 12:36:31,1.89,12436.0
539448,22630,DOORMAT KEEP CALM AND COME IN,2,2023-10-25 12:36:31,6.71,12436.0
539449,84406B,CREAM CUPID HEARTS COAT HANGER,3,2023-09-09 04:57:15,2.85,12447.0
539449,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2023-09-09 04:57:15,1.89,12447.0
539449,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-09-09 04:57:15,1.77,12447.0
539450,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-04-20 11:25:58,2.54,12557.0
539450,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-04-20 11:25:58,2.57,12557.0
539450,22749,POPPY'S PLAYHOUSE LIVINGROOM,3,2023-04-20 11:25:58,2.12,12557.0
539450,22382,LUNCH BAG SPACEBOY DESIGN,3,2023-04-20 11:25:58,1.65,12557.0
539451,22383,LUNCH BAG SUKI DESIGN,2,2023-09-30 02:02:33,1.68,12877.0
539452,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2023-05-30 05:58:50,1.91,
539452,22384,LUNCH BAG PINK POLKADOT,3,2023-05-30 05:58:50,1.67,
539452,47566,PARTY BUNTING,3,2023-05-30 05:58:50,4.64,
539452,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-05-30 05:58:50,2.19,
539452,71053,WHITE METAL LANTERN,1,2023-05-30 05:58:50,3.45,
539452,20726,LUNCH BAG WOODLAND,2,2023-05-30 05:58:50,1.72,
539453,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-10-18 21:48:55,4.23,
539453,22384,LUNCH BAG PINK POLKADOT,12,2023-10-18 21:48:55,1.61,
539453,22310,IVORY KNITTED MUG COSY,1,2023-10-18 21:48:55,1.64,
539453,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-10-18 21:48:55,2.75,
539453,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-10-18 21:48:55,2.1,
539454,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-18 05:47:21,2.81,12586.0
539454,22386,JUMBO BAG PINK POLKADOT,1,2023-11-18 05:47:21,1.95,12586.0
539455,22633,HAND WARMER UNION JACK,3,2023-05-22 04:46:55,1.92,12619.0
539455,85099B,JUMBO BAG RED RETROSPOT,2,2023-05-22 04:46:55,1.86,12619.0
539455,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2023-05-22 04:46:55,2.67,12619.0
539455,20728,LUNCH BAG CARS BLUE,2,2023-05-22 04:46:55,1.59,12619.0
539456,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-07-30 11:51:50,2.43,12397.0
539456,47566,PARTY BUNTING,2,2023-07-30 11:51:50,4.8,12397.0
539456,21931,JUMBO STORAGE BAG SUKI,6,2023-07-30 11:51:50,1.96,12397.0
539456,22384,LUNCH BAG PINK POLKADOT,3,2023-07-30 11:51:50,1.64,12397.0
539456,20727,LUNCH BAG BLACK SKULL.,1,2023-07-30 11:51:50,1.64,12397.0
539456,85099B,JUMBO BAG RED RETROSPOT,6,2023-07-30 11:51:50,2.04,12397.0
539457,22383,LUNCH BAG SUKI DESIGN,3,2023-10-11 07:22:23,1.72,12777.0
539457,20727,LUNCH BAG BLACK SKULL.,3,2023-10-11 07:22:23,1.63,12777.0
539457,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2023-10-11 07:22:23,3.5,12777.0
539457,22310,IVORY KNITTED MUG COSY,3,2023-10-11 07:22:23,1.73,12777.0
539457,22386,JUMBO BAG PINK POLKADOT,1,2023-10-11 07:22:23,1.92,12777.0
539457,21931,JUMBO STORAGE BAG SUKI,4,2023-10-11 07:22:23,2.0,12777.0
539458,47566,PARTY BUNTING,12,2023-11-16 05:05:51,4.42,12607.0
539458,22745,POPPY'S PLAYHOUSE BEDROOM,1,2023-11-16 05:05:51,2.0,12607.0
539459,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-11-22 01:36:47,1.73,12450.0
539460,20726,LUNCH BAG WOODLAND,1,2023-10-25 17:27:12,1.65,12834.0
539460,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-10-25 17:27:12,2.02,12834.0
539460,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-10-25 17:27:12,1.73,12834.0
539460,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-10-25 17:27:12,4.27,12834.0
539460,22384,LUNCH BAG PINK POLKADOT,1,2023-10-25 17:27:12,1.72,12834.0
539461,22630,DOORMAT KEEP CALM AND COME IN,1,2023-09-19 02:21:56,6.58,13097.0
539461,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-09-19 02:21:56,2.57,13097.0
539461,22310,IVORY KNITTED MUG COSY,1,2023-09-19 02:21:56,1.63,13097.0
539461,85099B,JUMBO BAG RED RETROSPOT,3,2023-09-19 02:21:56,1.91,13097.0
539461,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,2023-09-19 02:21:56,4.31,13097.0
539462,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-12-08 01:19:00,1.77,12572.0
539462,22384,LUNCH BAG PINK POLKADOT,3,2023-12-08 01:19:00,1.66,12572.0
539462,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2023-12-08 01:19:00,3.4,12572.0
539462,20725,LUNCH BAG RED RETROSPOT,2,2023-12-08 01:19:00,1.62,12572.0
539462,85099B,JUMBO BAG RED RETROSPOT,1,2023-12-08 01:19:00,1.98,12572.0
539462,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2023-12-08 01:19:00,2.01,12572.0
539463,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2023-11-09 10:27:33,1.68,
539464,20725,LUNCH BAG RED RETROSPOT,6,2023-08-31 01:08:04,1.61,12754.0
539464,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-08-31 01:08:04,1.62,12754.0
539464,85099B,JUMBO BAG RED RETROSPOT,1,2023-08-31 01:08:04,1.88,12754.0
539464,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2023-08-31 01:08:04,3.4,12754.0
539465,22383,LUNCH BAG SUKI DESIGN,3,2023-11-09 11:14:16,1.62,12565.0
539465,22632,HAND WARMER RED POLKA DOT,2,2023-11-09 11:14:16,1.8,12565.0
539465,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-11-09 11:14:16,2.57,12565.0
539465,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-11-09 11:14:16,4.13,12565.0
539465,47566,PARTY BUNTING,1,2023-11-09 11:14:16,4.71,12565.0
539465,85099F,JUMBO BAG STRAWBERRY,2,2023-11-09 11:14:16,1.97,12565.0
539466,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-09-19 01:15:46,2.64,
539466,22310,IVORY KNITTED MUG COSY,24,2023-09-19 01:15:46,1.69,
539466,22632,HAND WARMER RED POLKA DOT,1,2023-09-19 01:15:46,1.91,
539466,22382,LUNCH BAG SPACEBOY DESIGN,6,2023-09-19 01:15:46,1.62,
539467,22383,LUNCH BAG SUKI DESIGN,1,2023-10-29 20:05:14,1.69,12824.0
539467,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-10-29 20:05:14,1.62,12824.0
539467,20725,LUNCH BAG RED RETROSPOT,3,2023-10-29 20:05:14,1.57,12824.0
539468,85099F,JUMBO BAG STRAWBERRY,6,2023-08-25 09:21:09,1.9,12588.0
539468,22748,POPPY'S PLAYHOUSE KITCHEN,3,2023-08-25 09:21:09,2.11,12588.0
539468,20726,LUNCH BAG WOODLAND,1,2023-08-25 09:21:09,1.63,12588.0
539469,22386,JUMBO BAG PINK POLKADOT,4,2023-07-29 03:37:52,2.01,12940.0
539469,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2023-07-29 03:37:52,1.63,12940.0
539469,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,12,2023-07-29 03:37:52,4.33,12940.0
539470,20727,LUNCH BAG BLACK SKULL.,1,2023-08-17 12:47:10,1.62,12953.0
539470,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-08-17 12:47:10,7.55,12953.0
539470,47566,PARTY BUNTING,6,2023-08-17 12:47:10,4.79,12953.0
539470,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-08-17 12:47:10,2.0,12953.0
539471,22633,HAND WARMER UNION JACK,2,2023-09-09 18:37:10,1.82,12854.0
539471,22632,HAND WARMER RED POLKA DOT,2,2023-09-09 18:37:10,1.87,12854.0
539471,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-09-09 18:37:10,3.4,12854.0
539471,22630,DOORMAT KEEP CALM AND COME IN,3,2023-09-09 18:37:10,6.88,12854.0
539471,22383,LUNCH BAG SUKI DESIGN,24,2023-09-09 18:37:10,1.63,12854.0
539471,85099B,JUMBO BAG RED RETROSPOT,1,2023-09-09 18:37:10,1.97,12854.0
539472,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-09-22 12:52:49,7.85,12852.0
539473,22382,LUNCH BAG SPACEBOY DESIGN,3,2023-08-28 07:48:51,1.6,12877.0
539473,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-08-28 07:48:51,4.17,12877.0
539474,71053,WHITE METAL LANTERN,2,2023-03-07 12:20:08,3.29,12607.0
539475,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-09-08 10:20:42,1.7,12790.0
539475,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-09-08 10:20:42,1.65,12790.0
539475,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-09-08 10:20:42,2.2,12790.0
539475,20727,LUNCH BAG BLACK SKULL.,2,2023-09-08 10:20:42,1.67,12790.0
539475,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-09-08 10:20:42,3.48,12790.0
C539476,84879,ASSORTED COLOUR BIRD ORNAMENT,-4,2023-06-17 23:30:41,1.69,12485.0
C539476,20727,LUNCH BAG BLACK SKULL.,-5,2023-06-17 23:30:41,1.65,12485.0
C539476,84029E,RED WOOLLY HOTTIE WHITE HEART.,-2,2023-06-17 23:30:41,3.39,12485.0
C539476,22745,POPPY'S PLAYHOUSE BEDROOM,-2,2023-06-17 23:30:41,2.1,12485.0
C539476,22382,LUNCH BAG SPACEBOY DESIGN,-3,2023-06-17 23:30:41,1.65,12485.0
C539476,22749,POPPY'S PLAYHOUSE LIVINGROOM,-1,2023-06-17 23:30:41,2.1,12485.0
539477,22745,POPPY'S PLAYHOUSE BEDROOM,1,2023-11-17 08:35:02,2.12,12877.0
539477,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2023-11-17 08:35:02,4.23,12877.0
539477,20725,LUNCH BAG RED RETROSPOT,1,2023-11-17 08:35:02,1.66,12877.0
539477,22384,LUNCH BAG PINK POLKADOT,2,2023-11-17 08:35:02,1.65,12877.0
539477,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-11-17 08:35:02,4.44,12877.0
539478,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-03-12 05:32:06,1.66,13063.0
539478,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2023-03-12 05:32:06,2.54,13063.0
539478,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-03-12 05:32:06,3.33,13063.0
539478,21931,JUMBO STORAGE BAG SUKI,2,2023-03-12 05:32:06,2.05,13063.0
539478,20726,LUNCH BAG WOODLAND,1,2023-03-12 05:32:06,1.7,13063.0
539478,71053,WHITE METAL LANTERN,2,2023-03-12 05:32:06,3.54,13063.0
539479,85099B,JUMBO BAG RED RETROSPOT,1,2023-10-03 00:26:19,1.95,12461.0
539479,22748,POPPY'S PLAYHOUSE KITCHEN,3,2023-10-03 00:26:19,2.13,12461.0
539480,71053,WHITE METAL LANTERN,6,2023-10-18 13:59:54,3.23,12434.0
539480,47566,PARTY BUNTING,12,2023-10-18 13:59:54,4.76,12434.0
539480,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2023-10-18 13:59:54,1.97,12434.0
539480,20728,LUNCH BAG CARS BLUE,1,2023-10-18 13:59:54,1.73,12434.0
539480,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-10-18 13:59:54,8.01,12434.0
539481,21931,JUMBO STORAGE BAG SUKI,2,2023-05-29 18:31:05,1.86,12824.0
539481,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-05-29 18:31:05,2.44,12824.0
539481,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2023-05-29 18:31:05,4.22,12824.0
539481,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-05-29 18:31:05,3.53,12824.0
539482,22386,JUMBO BAG PINK POLKADOT,1,2023-09-19 03:24:53,1.9,12385.0
539482,85099F,JUMBO BAG STRAWBERRY,1,2023-09-19 03:24:53,1.88,12385.0
539482,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-09-19 03:24:53,2.47,12385.0
539482,47566,PARTY BUNTING,2,2023-09-19 03:24:53,4.65,12385.0
539483,84406B,CREAM CUPID HEARTS COAT HANGER,3,2023-08-10 01:45:37,2.84,12878.0
539483,22383,LUNCH BAG SUKI DESIGN,4,2023-08-10 01:45:37,1.6,12878.0
539483,22745,POPPY'S PLAYHOUSE BEDROOM,2,2023-08-10 01:45:37,2.09,12878.0
539483,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-08-10 01:45:37,7.69,12878.0
539484,20725,LUNCH BAG RED RETROSPOT,2,2023-05-29 16:49:23,1.64,12607.0
